id,name,current_price,original_price,discount_rate,review_count,rating_average,battery,bluetooth,brand,camera_primary,camera_secondary,GPU,chip_set,NFC,CPU,display_type,GPS,internet,accessories,model,jack_3.5mm,sim_type,charging_port,weight,camera_video,RAM,ROM,screen_size,wifi,url,source,category,category_id,image_url,thumbnails
274800490,Điện thoại Xiaomi Redmi A3 (4GB/128GB) - Hàng Chính Hãng,2390000,2990000,20,1,5,	5000 mAh,	v5.3,xiaomi,	5 MP,	Chính 8 MP &amp; Phụ 0.08 MP,	IMG PowerVR GE8320,	MediaTek Helio G36 8 nhân,N/A,2.2 GHz,	IPS LCD,"GPS  ,GLONASS , GALILEO , BEIDOU",Có,"Sách hướng dẫn, Cáp sạc",N/A,	3.5 mm,Nano Sim,	Type-C,N/A,N/A,4GB,128GB,6.71 inch,"Wi-Fi hotspot , Wi-Fi 802.11 a/b/g/n/ac,  Dual-band (2.4 GHz/5 GHz)",https://tiki.vn/product-p274800490.html?spid=274800727,tiki.vn,dien-thoai-smartphone,mobiles,"https://salt.tikicdn.com/ts/product/06/6d/11/1827fb6dde6c0a9ea1a61b50f68d639c.png,https://salt.tikicdn.com/ts/product/3e/5b/26/d7a90c7cc25e352e416e41376dd319c4.png,https://salt.tikicdn.com/ts/product/6b/5a/15/1af68e7ae412a2ecef311527f305e149.jpg,https://salt.tikicdn.com/ts/product/77/cf/3d/999eba2c30377b2db53141575d92a684.jpg,https://salt.tikicdn.com/ts/product/2b/5d/d3/de9e65c7a94f990cc143f506ddd6afe9.png,https://salt.tikicdn.com/ts/product/ff/5a/e3/d33f78929468cb0d61244233b110a927.jpg,https://salt.tikicdn.com/ts/product/01/ec/a7/9633929855484a302ac98093c44bda3c.jpg,https://salt.tikicdn.com/ts/product/68/c8/e9/17d78f31b6d4b8e5ac731530ec6b1c99.jpg,https://salt.tikicdn.com/ts/product/25/8a/5c/a66b3471000d46df5b7796c06baf9f86.jpg,https://salt.tikicdn.com/ts/product/32/e5/7a/bb402f8a889a07ecb8bc2b56a93ee6f3.jpg,https://salt.tikicdn.com/ts/product/03/c7/85/58607ccd5229484ca40e5fa27f67b102.jpg,https://salt.tikicdn.com/ts/product/46/fd/c4/fdb929576e64723098ac3ced49173812.jpg,https://salt.tikicdn.com/ts/product/cb/39/28/e5650fe8dc6b74262c705dc59bdeee81.jpg,https://salt.tikicdn.com/ts/product/96/da/c8/f06b13046887ad85cea82c585e55dd01.jpg,https://salt.tikicdn.com/ts/product/05/cb/38/b554b5fb4f7a6854be88503ff3e648c3.jpg,https://salt.tikicdn.com/ts/product/0b/71/82/53eb6395f8228d7740e6f0d5ff907959.jpg,https://salt.tikicdn.com/ts/product/38/8f/9b/75753a89e48a1444e9fe87a982a1650b.jpg,https://salt.tikicdn.com/ts/product/1e/29/32/931668db5d24cbc4a207d1d9ff32115a.jpg",https://salt.tikicdn.com/ts/product/06/6d/11/1827fb6dde6c0a9ea1a61b50f68d639c.png
274638659,"Điện Thoại Xiaomi Redmi Note 13 Pro 5G 8GB/128GB Snapdragon 7s Gen 2 , Màn OLED 120Hz, Rom Tiếng việt - Hàng nhập khẩu",4869000,5690000,14,20,4.6,N/A,N/A,xiaomi,N/A,N/A,N/A,Snapdragon 7s Gen 2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8GB,128GB,6.67 inch,N/A,https://tiki.vn/product-p274638659.html?spid=274638661,tiki.vn,dien-thoai-smartphone,mobiles,"https://salt.tikicdn.com/ts/product/e2/46/d7/6c4179b0a95c74d323e44d2bb1c5bef5.jpg,https://salt.tikicdn.com/ts/product/48/ce/a8/8a5f73591bfb3325ef93241d837fad22.jpg,https://salt.tikicdn.com/ts/product/e7/52/35/2977c453369b7620ff2d34b07ed2b701.jpg,https://salt.tikicdn.com/ts/product/ef/16/75/a5e0e361b45a6f4148ab4c955bcd342d.jpg,https://salt.tikicdn.com/ts/product/ab/9d/47/d344398b6a24975da39e20789cc492e5.jpg,https://salt.tikicdn.com/ts/product/dd/3d/5e/832b14240e9e47fcf950877e08a24a6f.jpg",https://salt.tikicdn.com/ts/product/e2/46/d7/6c4179b0a95c74d323e44d2bb1c5bef5.jpg
274638430,"Điện thoại Redmi Note 13R 5G 4GB/128GB Dimensity 6100+ , Màn 90Hz , Rom quốc tế có sẳn Tiếng việt - Hàng nhập khẩu",2659000,3590000,26,3,5,5000mah,N/A,xiaomi,N/A,N/A,N/A,Dimensity 6100+,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4GB,128GB,6.74 inch,N/A,https://tiki.vn/product-p274638430.html?spid=274638438,tiki.vn,dien-thoai-smartphone,mobiles,"https://salt.tikicdn.com/ts/product/4f/7b/47/8ddc593e26f0e5a0c8f767ed58383eeb.jpg,https://salt.tikicdn.com/ts/product/9c/65/d0/abedf539a3926a422eb8542639f19220.jpg,https://salt.tikicdn.com/ts/product/c7/66/ae/536ee610a50020da7513ce21608b4b4f.jpg,https://salt.tikicdn.com/ts/product/e7/97/2c/54232988bc40846a51d9fc9e7f2f89dc.jpg,https://salt.tikicdn.com/ts/product/e0/8b/4a/d4ac3368679983e337e3f272c506f776.jpg",https://salt.tikicdn.com/ts/product/4f/7b/47/8ddc593e26f0e5a0c8f767ed58383eeb.jpg
274544634,"Điện thoại Redmi Note 12R 5G 6/128GB Snapdragon 4 Gen 2, Rom Quốc tế có sẳn Tiếng việt - Hàng nhập khẩu",3099000,3590000,14,7,5,5000mah,N/A,xiaomi,N/A,N/A,N/A,Qualcomm Snapdragon 4 Gen 2 (4 nm),N/A,N/A,"IPS LCD, 90Hz Full HD+ (1080 x 2460 pixels)",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6GB,128GB,6.78 inch,N/A,https://tiki.vn/product-p274544634.html?spid=274544644,tiki.vn,dien-thoai-smartphone,mobiles,"https://salt.tikicdn.com/ts/product/43/b8/49/e2fc95922f52f6b546b3159e2e64454d.jpg,https://salt.tikicdn.com/ts/product/4b/89/46/28cfc9d3789e251bf8c222e2f2a7b377.jpg,https://salt.tikicdn.com/ts/product/d2/aa/7a/b9600a215fb7f0fc0a5e220a5d526cd3.jpg",https://salt.tikicdn.com/ts/product/43/b8/49/e2fc95922f52f6b546b3159e2e64454d.jpg
274542883,Điện Thoại Samsung A35 5G 8GB/128GB - Hàng Chính Hãng,6959000,8290000,16,1,5,5000 mAh,BT 5.3,samsung,N/A,N/A,Mali-G68 MP5,Exynos 1380,N/A,4 nhân 2.4 GHz &amp; 4 nhân 2.0 GHz,Super AMOLED,N/A,N/A,"Bộ sản phẩm bao gồm: Thân máy, cáp sạc, dụng cụ lấy sim, sách hướng dẫn.",Samsung A35 5G 8GB/128GB,Type C,Nano,Type C,209g,N/A,N/A,N/A,N/A,"802.11 a/b/g/n/ac/ax 2.4GHz+5GHz, WiFi Direct ",https://tiki.vn/product-p274542883.html?spid=274542887,tiki.vn,dien-thoai-smartphone,mobiles,https://salt.tikicdn.com/ts/product/83/36/69/ec71b65081485b7c84606318c2971860.jpg,https://salt.tikicdn.com/ts/product/83/36/69/ec71b65081485b7c84606318c2971860.jpg
274542808,Điện Thoại Samsung A55 5G 8GB/128GB - Hàng Chính Hãng,8389000,9990000,16,0,0,N/A,BT 5.3,samsung,N/A,N/A,N/A,Exynos 1480,N/A,N/A,Super AMOLED,N/A,N/A,"Bộ sản phẩm bao gồm: Thân máy, cáp sạc, dụng cụ lấy sim, sách hướng dẫn.",Samsung A55 5G 8GB/128GB,Type C,Nano,Type C,N/A,N/A,N/A,N/A,6.6 inch,"802.11 a/b/g/n/ac/ax 2.4GHz+5GHz, WiFi Direct ",https://tiki.vn/product-p274542808.html?spid=274542812,tiki.vn,dien-thoai-smartphone,mobiles,https://salt.tikicdn.com/ts/product/23/81/33/4ffbe4db4eeeed6ca61d792d5c2419e4.jpg,https://salt.tikicdn.com/ts/product/23/81/33/4ffbe4db4eeeed6ca61d792d5c2419e4.jpg
274456687,Điện thoại Samsung Galaxy A55 5G (8GB/128GB) - Hàng chính hãng,9990000,9990000,0,1,5,N/A,N/A,samsung,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://tiki.vn/product-p274456687.html?spid=274456691,tiki.vn,dien-thoai-smartphone,mobiles,"https://salt.tikicdn.com/ts/product/65/25/c8/52f54f926475b569e266b619fb75d8dc.jpg,https://salt.tikicdn.com/ts/product/15/a8/f5/7a67fa39866a146d81012b345b69e0cb.jpg,https://salt.tikicdn.com/ts/product/2a/21/0f/9261fa5a76cdc5697542a152eb283c86.jpg,https://salt.tikicdn.com/ts/product/33/16/a1/efe8251ed94a183a67fdfc7b229860fa.jpg,https://salt.tikicdn.com/ts/product/5e/ee/2b/d4c2df8a3d89b7e67573d1cdc4e5cfcc.jpg,https://salt.tikicdn.com/ts/product/8b/37/e1/ab9a2d826c3a016af91a8ec3f5e7f9e4.jpg,https://salt.tikicdn.com/ts/product/5b/26/73/78754e6704535e1b0d2e67ce520ee52f.jpg,https://salt.tikicdn.com/ts/product/73/3e/a6/a401c8318af7d050ef28132056b2c605.jpg",https://salt.tikicdn.com/ts/product/65/25/c8/52f54f926475b569e266b619fb75d8dc.jpg
274456447,Điện thoại Samsung Galaxy A35 5G (8GB/128GB) - Hàng chính hãng,8290000,8290000,0,0,0,N/A,N/A,samsung,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://tiki.vn/product-p274456447.html?spid=274456449,tiki.vn,dien-thoai-smartphone,mobiles,"https://salt.tikicdn.com/ts/product/74/de/96/f6522994028fbb592d851d884ae77479.jpg,https://salt.tikicdn.com/ts/product/6c/3f/93/e45ec370b5f26c91ee00c18aac7f646a.jpg,https://salt.tikicdn.com/ts/product/ff/e8/24/7df64a2c0d239f5887d8200e3c1dcdbe.jpg,https://salt.tikicdn.com/ts/product/25/e6/0f/20bdb18ce825e9cdf6602736664275d1.jpg,https://salt.tikicdn.com/ts/product/9f/7e/7e/98a49ec6c220206a45bb3a1e0135900d.jpg,https://salt.tikicdn.com/ts/product/f4/6f/f9/ab01d03850eca41a763c45a556b2f2a5.jpg,https://salt.tikicdn.com/ts/product/c6/d0/36/faca3abe65a29bfc00bed1a3bed5ca62.jpg,https://salt.tikicdn.com/ts/product/6d/cd/f0/4cddeb77ca4868673692910ed813e6b4.jpg",https://salt.tikicdn.com/ts/product/74/de/96/f6522994028fbb592d851d884ae77479.jpg
274415640,Điện Thoại Xiaomi Redmi Note 13 Pro 8GB/128GB - Hàng Chính Hãng,5979000,7290000,18,0,0,5000mAH,v5.2,xiaomi,N/A,N/A,Mali-G57 MC2,MediaTek Helio G99-Ultra 8 nhân,N/A,2.2 GHz,AMOLED,N/A,N/A,"Bộ sản phẩm bao gồm: Bộ sạc, cáp USB Type-C, dụng cụ tháo sim, ốp bảo vệ, hướng dẫn sử dụng.",Xiaomi Redmi Note 13 Pro 8GB/128GB,3.5 mm,Nano SIM,Type-C,Nặng 188g,N/A,N/A,N/A,6.67 inch,Wi-Fi hotspot,https://tiki.vn/product-p274415640.html?spid=274415644,tiki.vn,dien-thoai-smartphone,mobiles,https://salt.tikicdn.com/ts/product/28/43/c7/079a049441d635fbcc536a94044fa903.jpg,https://salt.tikicdn.com/ts/product/28/43/c7/079a049441d635fbcc536a94044fa903.jpg
274405521,Điện Thoại Samsung A05 4GB/64GB - Hàng Chính Hãng,2599000,2990000,13,2,5,N/A,N/A,samsung,N/A,N/A,N/A,MediaTek Helio G85 8 nhân,N/A,4 nhân 2.0 GHz &amp; 4 nhân 1.8 GHz,PLS LCD,N/A,N/A,"Bộ sản phẩm bao gồm: Thân máy, cáp dữ liệu, tài liệu hướng dẫn, dụng cụ lấy sim.", Samsung A05 4GB/64GB,3.5 mm,Nano,Type-C,N/A,N/A,N/A,N/A,6.7 inch,N/A,https://tiki.vn/product-p274405521.html?spid=274405523,tiki.vn,dien-thoai-smartphone,mobiles,https://salt.tikicdn.com/ts/product/39/73/54/df611ea3403e1e40d02b274d8233a471.jpg,https://salt.tikicdn.com/ts/product/39/73/54/df611ea3403e1e40d02b274d8233a471.jpg
274059475,Điện Thoại Samsung Galaxy S24 Ultra (12GB/256GB) - Hàng Chính Hãng,25890000,33990000,24,2,5,5000 mAh,"5.3, A2DP, LE",samsung,N/A,N/A,Adreno 750,Snapdragon 8 Gen 3 for Galaxy,N/A,Octa-core (1x3.3 GHz Cortex-X4 &amp; 5x3.2 GHz Cortex-A720 &amp; 2x2.3 GHz Cortex-A520),Dynamic AMOLED 2X,Có,N/A,"Bộ sản phẩm gồm: Cáp Type C, Cây lấy sim, Hộp, Sách hướng dẫn",SM-S928BZTQXXV,Type-C,1 Nano SIM &amp; 1 eSIM,Type-C,232 g,N/A,N/A,N/A,6.8 inch,	 Wi-Fi MIMO  Wi-Fi Direct  Wi-Fi hotspot  Dual-band (2.4 GHz/5 GHz)  Wi-Fi 802.11 a/b/g/n/ac/ax,https://tiki.vn/product-p274059475.html?spid=274059477,tiki.vn,dien-thoai-smartphone,mobiles,"https://salt.tikicdn.com/ts/product/fd/ec/09/be00751faf88d59f5722e0982a69887a.jpg,https://salt.tikicdn.com/ts/product/40/45/e4/1e946b071981da143fd320ff1bdd7a6c.jpg,https://salt.tikicdn.com/ts/product/13/ed/5e/388b5f6d87124d244582d45af3bb0732.jpg,https://salt.tikicdn.com/ts/product/27/a4/91/961549a7a8e71d3c3dd8198c89e911af.jpg,https://salt.tikicdn.com/ts/product/42/07/0b/970a381f1dd032554d726d5b082dade4.jpg,https://salt.tikicdn.com/ts/product/9e/c5/d3/7c3ceabf4bfa69fc79df1add24e87274.jpg,https://salt.tikicdn.com/ts/product/18/db/3f/bf501090234a1e868e227a50459e2e63.jpg,https://salt.tikicdn.com/ts/product/3b/d2/7d/b49ea87767c5dfa1c97ad9e712e18be1.jpg,https://salt.tikicdn.com/ts/product/9b/4d/bb/ff0b05ec9d9a812808cdd3d2dd1aef92.jpg,https://salt.tikicdn.com/ts/product/3e/d4/2c/cc2d72325795a0d1ec448ac712de69bf.jpg,https://salt.tikicdn.com/ts/product/4e/0c/98/8cd8b6ba24425600e77f66805e9165e3.jpg,https://salt.tikicdn.com/ts/product/cb/5e/36/8272ea043e437545e0691e031bc7bc6e.jpg,https://salt.tikicdn.com/ts/product/96/43/89/c0a62d1c45c0e1d22a9d70f52220e477.jpg,https://salt.tikicdn.com/ts/product/af/22/8b/f0c4dca0e17967832aa25b52d8f04195.jpg,https://salt.tikicdn.com/ts/product/64/c5/19/42e84d6bdf9018e6c8c1918e86602451.jpg",https://salt.tikicdn.com/ts/product/fd/ec/09/be00751faf88d59f5722e0982a69887a.jpg
273990229,Điện Thoại Xiaomi Redmi Note 13 6GB/128GB - Hàng Chính Hãng,3899000,4890000,20,5,5,N/A,"v5.2 , A2DP, LE",xiaomi,N/A,N/A,N/A,Snapdragon 685 8 nhân,N/A,2.8 GHz,AMOLED,N/A,N/A,"Bộ sản phẩm bao gồm: Pin, sạc, cáp USB kiểu C, ốp lưng, hướng dẫn, cây tháo sim.",Xiaomi Redmi Note 13 6GB/128GB,3.5 mm,Nano SIM,Type-C,Nặng 188.5 g,N/A,N/A,N/A,6.67 inch,Wi-Fi Direct,https://tiki.vn/product-p273990229.html?spid=273990231,tiki.vn,dien-thoai-smartphone,mobiles,https://salt.tikicdn.com/ts/product/9f/d4/c5/8e9c410eeeadfc6db92abea7857b0e14.jpg,https://salt.tikicdn.com/ts/product/9f/d4/c5/8e9c410eeeadfc6db92abea7857b0e14.jpg
273454566,Điện thoại Xiaomi POCO C65 (6GB/128GB) - Helio G85 - Màn 90HZ - Hàng chính hãng,2729000,3290000,17,4,4.5,5000 mah,N/A,xiaomi,N/A,N/A,N/A,Helio G85,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6GB,128GB,N/A,N/A,https://tiki.vn/product-p273454566.html?spid=273454568,tiki.vn,dien-thoai-smartphone,mobiles,"https://salt.tikicdn.com/ts/product/33/5c/ef/e0adbcaa938fd5fc663b04e32785d356.jpg,https://salt.tikicdn.com/ts/product/f3/61/c9/efdadc821a1612184b7b1402d3284382.jpg,https://salt.tikicdn.com/ts/product/2a/6f/3f/1db00ec02852582b16200e6706c195df.jpg,https://salt.tikicdn.com/ts/product/16/87/ef/af3fbcb5ed314f29788218b3002cf37f.jpg,https://salt.tikicdn.com/ts/product/1a/1c/a1/b9838672d86fc237dc0d01d143a14243.jpg,https://salt.tikicdn.com/ts/product/fb/3c/0c/8f1351898ad26c100c6b01a47d746c45.jpg,https://salt.tikicdn.com/ts/product/ec/b2/02/4ff99a41789229674a8b0a3d80045f12.jpg,https://salt.tikicdn.com/ts/product/2a/9c/d6/cbaa5f21dd1bcee4dd790a3486d33c51.jpg",https://salt.tikicdn.com/ts/product/33/5c/ef/e0adbcaa938fd5fc663b04e32785d356.jpg
273411988,"Điện thoại Xiaomi Redmi 13C (8+256GB) | 6.74"" 90Hz| Media Tek Helio G85| 5000mAh - Hàng chính hãng",3169000,3490000,9,1,5,5000 mah ,N/A,xiaomi,N/A,N/A,N/A,Helio G85,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8GB,256GB,N/A,N/A,https://tiki.vn/product-p273411988.html?spid=273412100,tiki.vn,dien-thoai-smartphone,mobiles,"https://salt.tikicdn.com/ts/product/8e/20/64/e72aa024ec2fa3a2fcacbe4c995b76e5.jpg,https://salt.tikicdn.com/ts/product/1b/4b/b2/a00f2034123cb627c31617a51d786aa1.jpg,https://salt.tikicdn.com/ts/product/55/78/a3/6d896291421ab737da1ffb2ad2de303b.jpeg,https://salt.tikicdn.com/ts/product/bc/8f/35/8e6f5ba102842cf478e0c4a16599db9a.jpg",https://salt.tikicdn.com/ts/product/8e/20/64/e72aa024ec2fa3a2fcacbe4c995b76e5.jpg
273373420,Điện thoại Xiaomi Redmi 13C (4GB/128GB) - Hàng chính hãng - Bảo hành 18 tháng,2799000,3090000,9,2,4,5000 mah,N/A,xiaomi,N/A,N/A,N/A,MediaTek Helio G85 8 nhân,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Type C,N/A,N/A,4GB,128GB,6.74 inch,N/A,https://tiki.vn/product-p273373420.html?spid=273373426,tiki.vn,dien-thoai-smartphone,mobiles,"https://salt.tikicdn.com/ts/product/8e/20/64/8573c26a24de5e329c94c581870d22c5.jpg,https://salt.tikicdn.com/ts/product/1b/4b/b2/0b9d85aa548b67e5727b79eb23e1310d.jpg,https://salt.tikicdn.com/ts/product/55/78/a3/fe0d0e8d6a1cccb4283f2215a1a0af37.jpeg,https://salt.tikicdn.com/ts/product/d7/a1/6f/790fe3bac457e5f9d30fd0da8463f38a.jpg,https://salt.tikicdn.com/ts/product/df/ae/77/0d3a9e49ec936f29c9c0321c6ca41dd9.jpg",https://salt.tikicdn.com/ts/product/8e/20/64/8573c26a24de5e329c94c581870d22c5.jpg
270260682,Điện thoại Gaming Tecno POVA 4 8GB/128GB - Hàng Chính Hãng - MediaTek G99 | 6000mAh - 6.82 inch - Bảo hành 13 Tháng,3399000,4690000,28,3,4.3,6000mAh,N/A,tecno,N/A,N/A,N/A,Helio G99,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://tiki.vn/product-p270260682.html?spid=270260684,tiki.vn,dien-thoai-smartphone,mobiles,"https://salt.tikicdn.com/ts/product/8d/3c/88/85790a03600a9b1a4bab961245724aa9.jpg,https://salt.tikicdn.com/ts/product/72/f8/25/36a4854ac8ac84704847d8341e8e5d20.jpeg,https://salt.tikicdn.com/ts/product/d9/32/f3/a719b4d6e45be56605ebbd108ed57f4d.jpeg,https://salt.tikicdn.com/ts/product/7c/cc/09/da8839f4367cb6ae8c07eb869440fded.jpg,https://salt.tikicdn.com/ts/product/fa/a4/18/466e9e2f15e9f4177057b8bff87ffaac.png,https://salt.tikicdn.com/ts/product/b4/8e/42/7d3e8072bb2ed32272167b9e51e82741.jpg,https://salt.tikicdn.com/ts/product/09/92/22/a2b3bc2913f9589c6fe8f6759fa95d48.jpg",https://salt.tikicdn.com/ts/product/8d/3c/88/85790a03600a9b1a4bab961245724aa9.jpg
263675862,Điện thoại OPPO A77 4GB+4GB/128GB - Sạc siêu nhanh 33W - Hàng nhập khẩu nhật - Bản quốc tế,3299000,4990000,34,4,4.8,5000 mah,N/A,oppo,N/A,N/A,N/A,MediaTek Helio G35,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4GB,128GB,6.56 inch,N/A,https://tiki.vn/product-p263675862.html?spid=263675864,tiki.vn,dien-thoai-smartphone,mobiles,"https://salt.tikicdn.com/ts/product/b9/43/c7/092233f05940607656a8826e7d6dbd3f.jpg,https://salt.tikicdn.com/ts/product/02/73/3c/9df07aaa6d7a03b51c09e240bfdc83ab.jpg,https://salt.tikicdn.com/ts/product/b6/0b/a4/2236a366a0065e4b73468bb762da6f03.jpg,https://salt.tikicdn.com/ts/product/b3/df/8a/32a251641156ae69911b18bc80cb7322.jpg,https://salt.tikicdn.com/ts/product/ce/76/5c/d218cf1bab0e27e0ac708c15c99e2034.jpg,https://salt.tikicdn.com/ts/product/73/00/14/2f2e5e913f843e1bebb1687f1727a762.jpg",https://salt.tikicdn.com/ts/product/b9/43/c7/092233f05940607656a8826e7d6dbd3f.jpg
260406257,"Điện thoại oukitel wp23 ( chống nước,chống va đập,pin 10600mAh,Ram 4Gb.Rom 64Gb,màn hình 6.52 inch,mạng 2,3,4G,Android 13 )-hàng chính hãng",3990000,3990000,0,2,4.5,N/A,N/A,oukitel,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://tiki.vn/product-p260406257.html?spid=260406258,tiki.vn,dien-thoai-smartphone,mobiles,https://salt.tikicdn.com/ts/product/56/31/6a/48c8b1d6c004c85f123c0c3b46dc7e88.jpg,https://salt.tikicdn.com/ts/product/56/31/6a/48c8b1d6c004c85f123c0c3b46dc7e88.jpg
230157205,Điện thoại Xiaomi Redmi Note 10T 5G 4GB/64GB - Màn 90HZ - Chống Nước IP68 - Hàng Nhập Khẩu - Bản quốc tế,2659000,4190000,37,30,5,5000mah,N/A,xiaomi,N/A,N/A,N/A,Qualcomm Snapdragon 480 5G,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4GB,64GB,N/A,N/A,https://tiki.vn/product-p230157205.html?spid=230157209,tiki.vn,dien-thoai-smartphone,mobiles,"https://salt.tikicdn.com/ts/product/bf/75/49/c8aa5e2218348a6b422259d67bd516dc.jpg,https://salt.tikicdn.com/ts/product/4c/e3/6f/916899e953b32ed1f4a734c793d2e907.jpg,https://salt.tikicdn.com/ts/product/fc/d1/a4/1107cd2c787014ed600b371964b6edfd.jpg,https://salt.tikicdn.com/ts/product/75/6d/d8/50ec6b8224c383776b0d3c8b008fffec.jpg,https://salt.tikicdn.com/ts/product/3a/74/35/c94fac5f3d48315015c4d36757727093.jpg,https://salt.tikicdn.com/ts/product/22/3c/ed/d939ad63379697205d6f0a0693464839.jpg,https://salt.tikicdn.com/ts/product/1f/62/e0/4939cd323954efdba09671dc3473bed0.jpg",https://salt.tikicdn.com/ts/product/bf/75/49/c8aa5e2218348a6b422259d67bd516dc.jpg
208171115,"Điện thoại OUKITEL WP18 (Chống nước ,chống va đập, pin khủng 12500mAh, Ram 4GB ,Rom 32GB ,màn hình 5.93 inch,Điện thoại chắc chắn) – HÀNG CHÍNH HÃNG",3990000,3990000,0,2,5,N/A,N/A,oukitel,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"1 x Cáp sạc Type-C,cốc sạc , HDSD,PBH",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://tiki.vn/product-p208171115.html?spid=208171116,tiki.vn,dien-thoai-smartphone,mobiles,"https://salt.tikicdn.com/ts/product/28/f2/c0/047f1b65d1c01cfc8d22b82944147e06.jpg,https://salt.tikicdn.com/ts/product/69/56/02/a10264a0cae6da0ca880e88d4dc07c91.jpg,https://salt.tikicdn.com/ts/product/cb/a5/9e/bc28b4b6ae2aed567b3a00e4bd7838f3.jpg,https://salt.tikicdn.com/ts/product/f5/db/3c/c0c81d85dafbd274cd21596a656a75ba.jpg",https://salt.tikicdn.com/ts/product/28/f2/c0/047f1b65d1c01cfc8d22b82944147e06.jpg
207883258,"Điện thoại oukitel  wp21 (Ram 12Gb,Rom 256Gb ,chống sốc,chống nước,pin khủng, pin 9.800mAh) - hàng chính hãng",9970000,9970000,0,0,0,N/A,N/A,oukitel,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,oukitel wp21,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://tiki.vn/product-p207883258.html?spid=207883260,tiki.vn,dien-thoai-smartphone,mobiles,"https://salt.tikicdn.com/ts/product/70/c5/4d/d3776bfb9189775d144f7920c69ee943.png,https://salt.tikicdn.com/ts/product/55/ca/f4/ee74a68003ef1b1f8803f225ad75d03b.png",https://salt.tikicdn.com/ts/product/70/c5/4d/d3776bfb9189775d144f7920c69ee943.png
197214029,Apple iPhone 14,15990000,24990000,36,156,5,3279 mAh,v5.3,apple,12MP/12MP,12MP,Apple GPU 5 nhân,Apple A15 Bionic 6 nhân,Có,3.22GHz,OLED,N/A,N/A,"Cáp, Sách hướng dẫn, Cây lấy sim",iPhone 14,Lightning,1 Nano SIM & 1 eSIM,Lightning,172 g,"Quay video 4K ở tốc độ 24 fps, 25 fps, 30 fps, hoặc 60 fps</p><p>Chế độ Điện Ảnh hỗ trợ độ phân giải lên đến 4K HDR ở tốc độ 30 fps",6 GB,128GB,6.1 inch,"Wi-Fi MIMO, Dual-band (2.4 GHz/5 GHz), Wi-Fi 802.11 a/b/g/n/ac/ax",https://tiki.vn/product-p197214029.html?spid=197214037,tiki.vn,dien-thoai-smartphone,mobiles,"https://salt.tikicdn.com/ts/product/e9/81/46/e1287b85a10f7251c3dd02212a0784e3.png,https://salt.tikicdn.com/ts/product/8b/2e/87/a27a3452b36196eea16bfbf1e769c7ce.jpg,https://salt.tikicdn.com/ts/product/66/1d/60/df7b6ecff86d4c9631f1f45f9b83b7c1.jpg,https://salt.tikicdn.com/ts/product/a7/bb/1b/927f8ef7e6f63b4250b91b9a7bfbc1a5.jpg,https://salt.tikicdn.com/ts/product/f4/ee/91/0d04963e4d78e3268b2d3920630aa4bf.jpg,https://salt.tikicdn.com/ts/product/98/86/f3/c5bed3bc993adc77928f5761a9284bc0.jpg,https://salt.tikicdn.com/ts/product/05/ef/ef/3cfc48a3fd2efe7d51f8117557b53237.jpg,https://salt.tikicdn.com/ts/product/5d/84/d1/2cf52af04b6cf32702585b05090f801b.jpg,https://salt.tikicdn.com/ts/product/c4/68/b5/04eee6c27034b43c2b0daebe90da97ba.jpg,https://salt.tikicdn.com/ts/product/b7/ea/5c/b4bfd4634e5dc78bf96333120e676e1b.jpg",https://salt.tikicdn.com/ts/product/e9/81/46/e1287b85a10f7251c3dd02212a0784e3.png
